South America;19/11/2016;0;1;0;0;Presumed hypothermia;Colchane, Región de Tarapacá, near Bolivia border, Chile;-19.362644600000, -68.982765000000;http://bit.ly/2gb4Xml
Horn of Africa;19/11/2016;0;0;0;0;Sickness and lack of access to medicines;At the border between Eritrea and Ethiopia, Near guna guna;14.543877000000, 39.388957600000;
Horn of Africa;19/11/2016;0;0;0;0;Sickness and lack of access to medicines;Around Mahmimet, Eritrea;17.502790100000, 38.526220100000;
North Africa;19/11/2016;0;0;0;0;Sickness and lack of access to medicines;At the desert, after khartoum, Sudan;15.350333700000, 32.437494900000;
North Africa;19/11/2016;0;0;0;0;Sickness and lack of access to medicines;Al Qadarif, Sudan;14.031672200000, 35.341772300000;
North Africa;19/11/2016;0;0;0;0;Sickness and lack of access to medicines;Aswan, Egypt;23.285107000000, 31.520455700000;
Mediterranean;18/11/2016;3;0;0;0;Drowning;Unspecified location off the coast of Didim, Aydin, Turkey. Likely en route to Farmakonisi, Greece.;37.347060700000, 27.184556100000;http://bit.ly/2eWhIok
US-Mexico Border;18/11/2016;0;0;0;0;Mixed;Webb County  jurisdiction, Texas;27.715087300000, -99.907901900000;http://wapo.st/2fbj7CK
North Africa;18/11/2016;0;0;0;0;Sickness and lack of access to medicines;At the desert, after crossing  khartoum, Sudan;15.350333700000, 32.437494900000;
Horn of Africa;18/11/2016;0;0;0;0;Sickness and lack of access to medicines;Near Hargeisa, Somalia;9.548898100000, 44.029334600000;
North Africa;18/11/2016;0;0;0;0;Sickness and lack of access to medicines;Al Hajer, Sudan;17.183783300000, 34.610394700000;
North Africa;18/11/2016;0;0;0;0;Sickness and lack of access to medicines;Al Qadarif, Sudan;14.031672200000, 35.341772300000;
North Africa;18/11/2016;0;0;0;0;Sickness and lack of access to medicines;Atbara, Sudan;17.692227100000, 33.976249200000;
North Africa;18/11/2016;0;0;0;0;Sickness and lack of access to medicines;Aswan, Egypt;23.285107000000, 31.520455700000;
North Africa;18/11/2016;0;0;0;0;Sickness and lack of access to medicines;Al Hajer, Sudan;17.183783300000, 34.610394700000;
North Africa;18/11/2016;0;0;0;0;Sickness and lack of access to medicines;Atbara, Sudan;17.692227100000, 33.976249200000;
North Africa;18/11/2016;0;0;0;0;Sickness and lack of access to medicines;In the desert, around Dongola, Sudan;18.957626300000, 29.951390200000;
Central America;17/11/2016;0;0;0;0;Fall from train;La Patrona, Amatlán, Veracruz, México;18.268156600000, -95.896946100000;http://bit.ly/2gjYXaG
Mediterranean;17/11/2016;25;0;0;0;Presumed drowning;Unspecified location between Libya and Italy;34.253371600000, 14.498815300000;
Horn of Africa;17/11/2016;0;0;0;0;Sickness and lack of access to medicines;at the the border with Sudan, near Haikota, Eritrea ;20.785220600000, 23.845800300000;
North Africa;17/11/2016;0;0;0;0;Sickness and lack of access to medicines;Al Hajer, Sudan;17.183783300000, 34.610394700000;
US-Mexico Border;17/11/2016;0;0;1;0;Unknown (skeletal remains);Pima County (see spreadsheet for coordinates);31.965203600000, -113.011894500000;
Europe;16/11/2016;0;1;0;0;Hit by train;Near the Borghetto station at the border between Veneto and Trentino, Italy;46.099171300000, 10.774698800000;http://bit.ly/2uLtXwa
Mediterranean;16/11/2016;0;0;4;0;Drowning;14 km east of Thassos, Greece;40.649775600000, 24.651801300000;http://hcg.gr/node/13883
Mediterranean;16/11/2016;96;0;0;0;Drowning;Unspecified location between Libya and Italy;34.253371600000, 14.498815300000;
US-Mexico Border;16/11/2016;0;0;1;0;Unknown (skeletal remains);Pima County (see spreadsheet for coordinates);31.965203600000, -113.011894500000;
US-Mexico Border;16/11/2016;0;0;1;0;Unknown (skeletal remains);Pima County (see spreadsheet for coordinates);31.965203600000, -113.011894500000;
North Africa;16/11/2016;0;0;3;0;Sickness and lack of access to medicines;Wad Madani, Sudan;14.383075200000, 33.461172600000;
North Africa;16/11/2016;0;0;2;0;Sickness and lack of access to medicines;Khartoum, Sudan;15.501534100000, 32.502556100000;
North Africa;16/11/2016;0;0;0;0;Sickness and lack of access to medicines;In the Sahara Desert, Sudan;20.963816500000, 24.596916300000;
North Africa;16/11/2016;0;0;0;0;Sickness and lack of access to medicines;Aswan, Egypt;23.285107000000, 31.520455700000;
Southeast Asia;15/11/2016;0;2;1;3;Drowning;Naf River, on border between Bangladesh and Myanmar;20.964922300000, 92.213979900000;http://bit.ly/2kwtWGq
Mediterranean;15/11/2016;95;0;0;0;Drowning;Unspecified location between Libya and Italy;34.253371600000, 14.498815300000;http://reut.rs/2fUu5yu
Mediterranean;14/11/2016;135;0;135;0;Presumed drowning;Unspecified location between Libya and Italy;34.253371600000, 14.498815300000;http://bit.ly/2eZjnox
Mediterranean;14/11/2016;1;0;0;0;Drowning;Unspecified location between Libya and Italy;34.253371600000, 14.498815300000;http://bit.ly/2fc0vn7
Mediterranean;14/11/2016;3;0;3;1;Presumed drowning;Unspecified location between Libya and Italy;34.253371600000, 14.498815300000;http://ind.pn/2ghvm6B
North Africa;14/11/2016;0;0;0;0;Sickness and lack of access to medicines;In the Nile River around Al Bawga, Sudan;19.355078400000, 32.647132400000;
Horn of Africa;14/11/2016;0;0;0;0;Sickness and lack of access to medicines;Around Metema Road, Shawira, Ethiopia;11.934168400000, 36.864917900000;
North Africa;14/11/2016;0;0;0;0;Sickness and lack of access to medicines;In the Sahara Desert near Egypt-Sudan border;22.041335800000, 26.625663100000;
North Africa;14/11/2016;0;0;0;0;Sickness and lack of access to medicines;Wad Madani, Sudan;14.383075200000, 33.461172600000;
North Africa;14/11/2016;0;0;0;0;Sickness and lack of access to medicines;Near Atbara, Sudan;17.692227100000, 33.976249200000;
North Africa;14/11/2016;0;0;0;0;Sickness and lack of access to medicines;In the desert near Aswan, Egypt;23.459686000000, 30.665449400000;
US-Mexico Border;12/11/2016;0;0;1;0;Excessive Physical Abuse;Río Grande, Nuevo Laredo, Tamaulipas, Mexico;27.453141600000, -99.614631900000;http://bit.ly/2hWRiAv
Central America;11/11/2016;0;0;1;0;Fall from train;Between Tacotulpa and Teapa, Tabasco, Mexico;18.140439600000, -93.451225600000;http://bit.ly/2g4nxAk
North Africa;11/11/2016;0;0;0;0;Sickness and lack of access to medicines;Around abu hamad in the desert, Sudan;19.525259500000, 33.297328800000;
Central America;10/11/2016;0;1;0;0;Cervical cancer;Hospital Mexico, San José, Costa Rica.;9.951394700000, -84.116810900000;http://bit.ly/2fv6Gll
Mediterranean;09/11/2016;22;0;0;0;Drowning;Unspecified location between Libya and Italy;34.253371600000, 14.498815300000;
US-Mexico Border;09/11/2016;0;0;1;0;Unknown (skeletal remains);Pima County (see spreadsheet for coordinates);31.965203600000, -113.011894500000;
Southeast Asia;07/11/2016;5;1;0;4;Drowning;Naf River, on border between Bangladesh and Myanmar;20.964922300000, 92.213979900000;http://bit.ly/2lLfCr5
North Africa;07/11/2016;0;1;0;0;Sickness and lack of access to medicines;Al Qadarif, Sudan;14.031672200000, 35.341772300000;
North Africa;07/11/2016;0;0;0;0;Sickness and lack of access to medicines;Khartoum, Sudan;15.501534100000, 32.502556100000;
North Africa;07/11/2016;0;0;0;0;Sickness and lack of access to medicines;Mountain cave in the desert, Sudan;20.963816500000, 24.596916300000;
North Africa;07/11/2016;0;0;0;0;Sickness and lack of access to medicines;In the desert around Asyut, Egypt;27.117069100000, 30.988120200000;
North Africa;07/11/2016;0;0;0;0;Sickness and lack of access to medicines;Sinnar, Sudan;12.917993200000, 33.195020000000;
North Africa;07/11/2016;0;0;0;0;Sickness and lack of access to medicines;Desert of Aswan on border of Sudan and Egypt;21.947065400000, 31.150155400000;
Caribbean;06/11/2016;19;0;0;0;Unknown;Between Nassau, Bahamas and Miami, Florida, USA;25.358992700000, -79.719282700000;http://bit.ly/2hERIzf
Mediterranean;06/11/2016;0;0;0;0;Drowning;Unspecified location northwest of Khoms, Libya;32.763298800000, 14.313630800000;http://dailym.ai/2eNLfwC
Mediterranean;05/11/2016;12;12;0;0;Unknown;Unspecified location between Libya and Italy;34.253371600000, 14.498815300000;http://bit.ly/2eeGpvQ
Mediterranean;05/11/2016;0;0;0;0;Unknown;Unspecified location between Libya and Italy;34.253371600000, 14.498815300000;
US-Mexico Border;04/11/2016;0;0;1;0;Drowning;Rio Grande near Nuevo Laredo, Tamaulipas, Mexico;27.453141600000, -99.614852500000;http://bit.ly/2fT0Hvz
Mediterranean;04/11/2016;0;0;1;0;Drowning;Died upon arrival to port of Karlovasi, Samos, Greece. Shipwreck occurred at unspecified location between Turkey and Samos. ;37.724580500000, 26.677828300000;http://www.hcg.gr/node/13815
US-Mexico Border;04/11/2016;0;0;1;0;Unknown (skeletal remains);Pima County (see spreadsheet for coordinates);31.965203600000, -113.011894500000;
Southeast Asia;02/11/2016;6;0;0;1;Drowning;Near unspecified island in Indonesia;-1.467401300000, 123.006260400000;http://bit.ly/2h0McDs
Mediterranean;02/11/2016;128;0;0;0;Presumed drowning;Unspecified location between Libya and Italy;34.253371600000, 14.498815300000;
Mediterranean;01/11/2016;99;0;0;3;Drowning;25 miles off the coast of Libya;30.880495400000, 16.351669700000;
Horn of Africa;01/11/2016;0;0;0;0;Sickness and lack of access to medicines;At the border of Eritrea and Sudan;15.893138000000, 35.672195200000;
South America;31/10/2016;0;1;0;0;Presumed hypothermia;Unspecified location between Bolivia and Chile;-21.017413100000, -68.943531300000;http://bit.ly/2gZyToO
Caribbean;31/10/2016;5;0;1;0;Dehydration;Near Port Aransas, Corpus Christi, Texas, USA;27.734507500000, -97.406552800000;http://bit.ly/2iIMjrl
North Africa;31/10/2016;0;0;0;0;Murdered;Unspecified location, Libya;27.066317100000, 14.333614500000;
North Africa;31/10/2016;0;0;0;0;Unknown;Unspecified location, Libya;27.066317100000, 14.333614500000;
North Africa;31/10/2016;0;0;0;0;Violence;Subratah, Libya;32.747612252173, 12.492094121484;
North Africa;31/10/2016;0;0;0;0;Vehicle Accident;Sahara Desert, between Khartoum, Sudan and Libya;19.484839112311, 26.702011000000;
Middle East;29/10/2016;0;0;1;0;Sickness and lack of access to medicines;Ain Diwar, Syria near border of Syria/Turkey/Iraq;37.285751100000, 42.199416300000;http://bit.ly/2kqyxsE
Mediterranean;29/10/2016;0;0;0;0;Drowning;Unspecified location between Libya and Italy;34.253371600000, 14.498815300000;
Central America;28/10/2016;0;0;1;0;Fall from train;Train tracks at 167 km Navojoa Obregon International Highway, near Navojoa, Sonora, Mexico;27.053550700000, -109.441433700000;http://bit.ly/2oskS7n
Mediterranean;28/10/2016;4;0;0;0;Drowning;Unspecified location between Libya and Italy;34.253371600000, 14.498815300000;
US-Mexico Border;28/10/2016;0;0;1;0;Unknown;Unspecified location in the desert in New Mexico, USA;32.263709986934, -105.430636975000;http://lat.ms/2oh25gq
Mediterranean;27/10/2016;32;0;0;0;Unknown;Unspecified location between Libya and Italy;34.253371600000, 14.498815300000;
US-Mexico Border;27/10/2016;0;0;1;0;Unknown (mummified remains);Pima County (see spreadsheet for coordinates);31.965203600000, -113.011894500000;
Europe;26/10/2016;0;0;0;0;Hit by vehicle;Outside of Calais, France;50.951880300000, 1.833936700000;http://bit.ly/1O4MUg8
Mediterranean;26/10/2016;0;3;92;2;Drowning;26 miles east of Tripoli, Libya;32.955844000000, 13.227944400000;http://bit.ly/2eIN9i8
Mediterranean;26/10/2016;1;1;0;0;Unknown;Unspecified location between Libya and Italy;34.253371600000, 14.498815300000;http://bit.ly/2faoSWI
Mediterranean;26/10/2016;29;0;0;0;Drowning;Unspecified location between Libya and Italy;34.253371600000, 14.498815300000;
Mediterranean;26/10/2016;29;0;0;0;Drowning;Unspecified location between Libya and Italy;34.253371600000, 14.498815300000;
Mediterranean;26/10/2016;4;4;0;2;Unknown;Unspecified location between Libya and Italy;34.253371600000, 14.498815300000;
Mediterranean;26/10/2016;10;0;0;0;Unknown;Unspecified location between Libya and Italy;34.253371600000, 14.498815300000;
Mediterranean;25/10/2016;0;0;0;0;Asphyxiation;25 nautical miles from the Libyan coast;30.880495400000, 16.351669700000;http://bit.ly/2fi9dUk
Mediterranean;25/10/2016;0;1;0;0;Unknown;Died in hospital in Sicily, Italy;37.343939900000, 14.111439900000;
US-Mexico Border;25/10/2016;0;0;1;0;Unknown (skeletal remains);Pima County (see spreadsheet for coordinates);31.965203600000, -113.011894500000;
US-Mexico Border;24/10/2016;0;0;1;0;Drowning;Rio Grande near World Trade International Bridge, Nuevo Laredo, Tamaulipas, Mexico;24.215586000000, -99.433269900000;http://bit.ly/2eAfVEw
US-Mexico Border;24/10/2016;0;0;1;0;Unknown (skeletal remains);Pima County (see spreadsheet for coordinates);31.965203600000, -113.011894500000;
Central America;23/10/2016;0;0;0;10;Mixed;Various locations in Mexico;23.458680200000, -105.501573700000;http://bit.ly/2eNprC0
US-Mexico Border;23/10/2016;0;0;1;0;Drowning;Río Bravo, Las Dos Cruces Farm in Presidentes colony, Piedras Negras, Mexico;28.662178500000, -100.576484400000;http://bit.ly/2evKvuV
Europe;23/10/2016;0;0;1;0;Hit by car;La Provençale, A8 motorway, France;43.438277900000, 6.469109200000;http://bit.ly/2kuYxl8
US-Mexico Border;22/10/2016;0;0;1;0;Drowning;Río Bravo, Reynosa, Tamaulipas, Mexico;24.215586000000, -99.433269900000;http://bit.ly/2evKvuV
Mediterranean;22/10/2016;0;0;0;0;Unknown;Unspecified location between Libya and Italy;34.253371600000, 14.498815300000;
Mediterranean;22/10/2016;30;2;0;1;Asphyxiation, Drowning;Unspecified location between Libya and Italy;34.253371600000, 14.498815300000;
North Africa;22/10/2016;0;0;0;0;Sickness and lack of access to medicines;Desert in Ash Shimalia Province, Sudan;19.402255200000, 27.905378900000;
US-Mexico Border;22/10/2016;0;0;1;0;Unknown (skeletal remains);Pima County (see spreadsheet for coordinates);31.965203600000, -113.011894500000;
Central America;21/10/2016;0;0;1;0;Hit by vehicle;Near Valsequillo, Puebla, Mexico;18.920254500000, -98.134724400000;http://bit.ly/2h6p20m
Mediterranean;21/10/2016;0;1;0;0;Drowning;Unspecified location between Libya and Italy;34.253371600000, 14.498815300000;
Mediterranean;21/10/2016;0;0;0;0;Asphyxiation, Drowning;Unspecified location between Libya and Italy;34.253371600000, 14.498815300000;
Mediterranean;21/10/2016;0;0;0;0;Unknown;Unspecified location between Libya and Italy;34.253371600000, 14.498815300000;
Mediterranean;21/10/2016;10;0;0;0;Unknown;Unspecified location between Libya and Italy;34.253371600000, 14.498815300000;
Horn of Africa;21/10/2016;0;0;0;0;Unknown;Boat arrived to Guehere, near Obock, Djibouti;11.961817100000, 43.296434100000;
North Africa;20/10/2016;0;0;0;0;Sickness and lack of access to medicines;Al Qadarif, Sudan;14.031672200000, 35.341772300000;
North Africa;20/10/2016;0;0;0;0;Sickness and lack of access to medicines;Aswan, Egypt;23.285107000000, 31.520455700000;
North Africa;20/10/2016;0;0;0;0;Sickness and lack of access to medicines;Kufrah, Libya;23.248841300000, 19.724216100000;
Horn of Africa;20/10/2016;0;0;0;0;Sickness and lack of access to medicines;Harar, Ethiopia;9.312848600000, 42.100639100000;
North Africa;20/10/2016;0;0;0;0;Sickness and lack of access to medicines;Kassala, Sudan;15.455814400000, 36.378757100000;
Horn of Africa;20/10/2016;0;0;0;0;Sickness and lack of access to medicines;Harar, Ethiopia;9.312848600000, 42.100639100000;
North Africa;20/10/2016;0;0;0;0;Sickness and lack of access to medicines;Sennar, Sudan;12.917993200000, 33.195020000000;
North Africa;20/10/2016;0;0;0;0;Sickness and lack of access to medicines;Asyut, Egypt;27.180160300000, 31.153529700000;
North Africa;20/10/2016;0;0;0;0;Sickness and lack of access to medicines;Khartoum, Sudan;15.501534100000, 32.502556100000;
North Africa;20/10/2016;0;0;0;0;Sickness and lack of access to medicines;Aswan, Egypt;23.285107000000, 31.520455700000;
Horn of Africa;20/10/2016;0;0;0;0;Sickness and lack of access to medicines;Gondar, Ethiopia;12.601127000000, 37.438938500000;
Sub-Saharan Africa;20/10/2016;0;0;0;0;Sickness and lack of access to medicines;Tunduma, Tanzania;-9.310322700000, 32.752266000000;
North Africa;20/10/2016;0;0;0;0;Sickness and lack of access to medicines;Luxor, Egypt;25.694896700000, 32.624478000000;
Sub-Saharan Africa;20/10/2016;0;0;0;0;Sickness and lack of access to medicines;Mbaya, Tanzania;-5.044899700000, 32.064499800000;
Horn of Africa;20/10/2016;0;0;0;0;Sickness and lack of access to medicines;Dire Dawa, Ethiopia;9.557510200000, 41.811330600000;
Mediterranean;19/10/2016;4;0;0;0;Unknown;40 miles northeast of Tripoli, Libya;33.102551800000, 13.130846500000;http://bit.ly/2dpy8oG
US-Mexico Border;19/10/2016;0;0;1;0;Drowning;Rio Grande, near Piedras Negras, Mexico;28.691352900000, -100.574861400000;http://bit.ly/2drYAcr
Central America;19/10/2016;0;0;1;1;Fall from train;On train tracks near La Polka, Tonala, Chiapas, Mexico;16.089042200000, -93.774371000000;http://bit.ly/2eqVwOX
US-Mexico Border;19/10/2016;0;0;1;0;Unknown (skeletal remains);Imperial County, California, USA;33.024950500000, -115.845024500000;http://bit.ly/2j2l61p
North Africa;19/10/2016;0;0;0;0;Sickness and lack of access to medicines;Al Qadarif, Sudan;14.031672200000, 35.341772300000;
US-Mexico Border;19/10/2016;0;1;0;0;Unknown (skeletal remains);Pima County (see spreadsheet for coordinates);31.965203600000, -113.011894500000;
North Africa;19/10/2016;0;0;0;0;Sickness and lack of access to medicines;Khartoum, Sudan;15.501534100000, 32.502556100000;
North Africa;19/10/2016;0;0;0;0;Sickness and lack of access to medicines;Atbara, Sudan;17.692227100000, 33.976249200000;
North Africa;19/10/2016;0;0;0;0;Sickness and lack of access to medicines;One was at Kabish, Sudan and the other was in the small cave in the Sahra desert;13.859406900000, 33.085327300000;
North Africa;19/10/2016;0;0;0;0;Sickness and lack of access to medicines;In the Sahara Desert in Aswan, Egypt;23.459686000000, 30.665449400000;
Europe;18/10/2016;0;0;1;0;Stabbed;Norrent-Fontes Migrant camp, Béthune, France ;50.529873600000, 2.626163000000;http://bit.ly/2erBJhT
Caribbean;18/10/2016;1;0;1;0;Presumed drowning;Off Florida Keys, US;23.273557300000, -81.248220000000;http://bit.ly/2et7gBi
